CNTRYID,CNT,ZlnCHINAGDP,HDI,RMSE,MAE,corr,kendall,median_RMSE,median_MAE,(Intercept),ST001D01T.7,ST001D01T.8,ST001D01T.9,ST001D01T.10,ST001D01T.11,ST004D01T.1,ST004D01T.2,ST005Q01TA,ST006Q01TA.-99,ST006Q01TA.1,ST006Q01TA.2,ST006Q02TA.-99,ST006Q02TA.1,ST006Q02TA.2,ST007Q01TA,ST008Q01TA.-99,ST008Q01TA.1,ST008Q01TA.2,ST008Q02TA.-99,ST008Q02TA.1,ST008Q02TA.2,ST011Q01TA.-99,ST011Q01TA.1,ST011Q01TA.2,ST011Q03TA.-99,ST011Q03TA.1,ST011Q03TA.2,ST011Q04TA.-99,ST011Q04TA.1,ST011Q04TA.2,ST011Q05TA.-99,ST011Q05TA.1,ST011Q05TA.2,ST011Q06TA.-99,ST011Q06TA.1,ST011Q06TA.2,ST011Q07TA.-99,ST011Q07TA.1,ST011Q07TA.2,ST011Q08TA.-99,ST011Q08TA.1,ST011Q08TA.2,ST011Q09TA.-99,ST011Q09TA.1,ST011Q09TA.2,ST011Q10TA.-99,ST011Q10TA.1,ST011Q10TA.2,ST011Q11TA.-99,ST011Q11TA.1,ST011Q11TA.2,ST011Q12TA.-99,ST011Q12TA.1,ST011Q12TA.2,ST011Q16NA.-99,ST011Q16NA.1,ST011Q16NA.2,ST011D17TA.-99,ST011D17TA.1,ST011D17TA.2,ST011D18TA.-99,ST011D18TA.1,ST011D18TA.2,ST011D19TA.-99,ST011D19TA.1,ST011D19TA.2,ST012Q01TA,ST012Q02TA,ST012Q05NA,ST012Q06NA,ST012Q07NA,ST012Q08NA,ST012Q09NA,ST013Q01TA,ST019AQ01T.-99,ST019AQ01T.1,ST019AQ01T.2,ST019BQ01T.-99,ST019BQ01T.1,ST019BQ01T.2,ST019CQ01T.-99,ST019CQ01T.1,ST019CQ01T.2,ST021Q01TA,ST022Q01TA.-99,ST022Q01TA.1,ST022Q01TA.2,ST126Q01TA,ST118Q01NA,ST118Q02NA,ST118Q03NA,ST118Q04NA,ST118Q05NA,ST119Q01NA,ST119Q02NA,ST119Q03NA,ST119Q04NA,ST119Q05NA,ST121Q01NA,ST121Q02NA,ST121Q03NA,ST082Q01NA,ST082Q02NA,ST082Q03NA,ST082Q08NA,ST082Q09NA,ST082Q12NA,ST082Q13NA,ST082Q14NA,ST059Q01TA,ST059Q02TA,ST059Q03TA,ST060Q01NA,ST061Q01NA,ST062Q01TA,ST062Q02TA,ST062Q03TA,ST071Q01NA,ST071Q02NA,ST071Q03NA,ST071Q04NA,ST071Q05NA,ST097Q01TA,ST097Q02TA,ST097Q03TA,ST097Q04TA,ST097Q05TA,ST098Q01TA,ST098Q02TA,ST098Q03NA,ST098Q05TA,ST098Q06TA,ST098Q07TA,ST098Q08NA,ST098Q09TA,ST098Q10NA,ST100Q01TA,ST100Q02TA,ST100Q03TA,ST100Q04TA,ST100Q05TA,ST092Q01TA,ST092Q02TA,ST092Q04TA,ST092Q05TA,ST092Q08NA,ST092Q09NA,ST093Q01TA,ST093Q03TA,ST093Q04TA,ST093Q05TA,ST093Q06TA,ST093Q07NA,ST093Q08NA,ST094Q01NA,ST094Q02NA,ST094Q03NA,ST094Q04NA,ST094Q05NA,ST095Q04NA,ST095Q07NA,ST095Q08NA,ST095Q13NA,ST095Q15NA,ST113Q01TA,ST113Q02TA,ST113Q03TA,ST113Q04TA,ST129Q01TA,ST129Q02TA,ST129Q03TA,ST129Q04TA,ST129Q05TA,ST129Q06TA,ST129Q07TA,ST129Q08TA,ST131Q01NA,ST131Q03NA,ST131Q04NA,ST131Q06NA,ST131Q08NA,ST131Q11NA,ST146Q01TA,ST146Q02TA,ST146Q03TA,ST146Q04TA,ST146Q05TA,ST146Q06NA,ST146Q07NA,ST146Q08NA,ST146Q09NA,ST076Q01NA.-99,ST076Q01NA.1,ST076Q01NA.2,ST076Q02NA.-99,ST076Q02NA.1,ST076Q02NA.2,ST076Q03NA.-99,ST076Q03NA.1,ST076Q03NA.2,ST076Q04NA.-99,ST076Q04NA.1,ST076Q04NA.2,ST076Q05NA.-99,ST076Q05NA.1,ST076Q05NA.2,ST076Q06NA.-99,ST076Q06NA.1,ST076Q06NA.2,ST076Q07NA.-99,ST076Q07NA.1,ST076Q07NA.2,ST076Q08NA.-99,ST076Q08NA.1,ST076Q08NA.2,ST076Q09NA.-99,ST076Q09NA.1,ST076Q09NA.2,ST076Q10NA.-99,ST076Q10NA.1,ST076Q10NA.2,ST076Q11NA.-99,ST076Q11NA.1,ST076Q11NA.2,ST078Q01NA.-99,ST078Q01NA.1,ST078Q01NA.2,ST078Q02NA.-99,ST078Q02NA.1,ST078Q02NA.2,ST078Q03NA.-99,ST078Q03NA.1,ST078Q03NA.2,ST078Q04NA.-99,ST078Q04NA.1,ST078Q04NA.2,ST078Q05NA.-99,ST078Q05NA.1,ST078Q05NA.2,ST078Q06NA.-99,ST078Q06NA.1,ST078Q06NA.2,ST078Q07NA.-99,ST078Q07NA.1,ST078Q07NA.2,ST078Q08NA.-99,ST078Q08NA.1,ST078Q08NA.2,ST078Q09NA.-99,ST078Q09NA.1,ST078Q09NA.2,ST078Q10NA.-99,ST078Q10NA.1,ST078Q10NA.2,ST078Q11NA.-99,ST078Q11NA.1,ST078Q11NA.2,AGE,ISCEDL.2,ISCEDL.3,DISCLISCI,TEACHSUP,IBTEACH,ENVOPT,JOYSCIE,INTBRSCI,INSTSCIE,SCIEEFF,EPIST,SCIEACT,BSMJ,GRADE,IMMIG.-99,IMMIG.1,IMMIG.2,IMMIG.3,MISCED,FISCED,HISCED,BMMJ1,BFMJ2,hisei,OUTHOURS,MMINS,LMINS,SMINS,TMINS,ANXTEST,MOTIVAT,COOPERATE,CPSVALUE,PARED,OCOD1.1,OCOD1.2,OCOD1.3,OCOD1.4,OCOD1.5,OCOD1.6,OCOD1.7,OCOD1.8,OCOD1.9,OCOD2.1,OCOD2.2,OCOD2.3,OCOD2.4,OCOD2.5,OCOD2.6,OCOD2.7,OCOD2.8,OCOD2.9,OCOD3.0,OCOD3.1,OCOD3.2,OCOD3.3,OCOD3.4,OCOD3.5,OCOD3.6,OCOD3.7,OCOD3.8,OCOD3.9,HEDRES,HOMEPOS,ICTRES,WEALTH,ESCS,NA_prop,ISCEDD.1,ISCEDD.3,ISCEDO.1,ISCEDO.3,ST001D01T.12,ST001D01T.13,ISCEDD.2,OCOD1.0,OCOD2.0,ST001D01T.96,ISCEDO.2,ISCEDL.-99,ISCEDD.-99,ISCEDO.-99,ISCEDO.4,ISCEDL.4,ISCEDD.4
344,Hong Kong,0.824577547237401,0.91,55.972402994689745,44.382949130733685,0.7189373042294589,0.5167592378477749,80.60373996792576,63.704062558356675,494.3296731700661,-29.508117349218654,-15.39418909472691,0.20682778636834012,5.213154361414952,-7.299925954029318,-4.029394423269758,4.017957746268074,-0.035925185647544926,-4.070964680035022,-3.5636786802212224,4.013093740084572,1.3737591251227872,3.707791765309656,-2.9604650675644577,-1.0878077397990376,2.2454491423900196,2.502107746712526,-2.5312121306774054,-4.079548919510173,2.423306428160384,0.02988432291671489,19.619057054438347,-2.4360384888778466,-1.3736935170712021,10.060036644821583,-4.498827232871627,3.365174456767107,3.09543669993037,4.969897995466616,-7.995506458942576,-1.251506480284843,0.06726409086809569,0.06826443464507737,4.887393554112348,0.7198513771825721,-6.62401956190864,11.936267499848007,3.208208002535531,-4.381211504306892,-7.382986743265351,1.3495635329829503,-0.7324393200887654,6.841453034031267,-4.3303851272147895,3.5704443513910307,5.8788411935545595,4.585186946466927,-5.776674702989598,0.1460241549873055,0.29668824132795313,-0.3071973108990338,-3.4028400397348952,2.8799862328942205,-2.134584377290486,8.174394355930616,-2.201904670827027,1.3729230086023088,-1.5699270492953359,-0.8142041726043969,1.0071510156641958,-2.541673468973568,2.6045044495768654,-2.226496220711232,-8.228631920330328,-4.837917318478309,5.451006165994409,-1.671565503338301,-0.5276575651129095,6.142102159479219,1.5503753181668467,-3.4487626274359298,-4.6228699808087415,7.292907022598056,9.67630507766674,0.8437187199027778,-1.0177060716913575,0.979738947889949,-1.2591071497213069,-0.8855202848711026,0.9932153991264231,-10.799537087678909,-0.7462826531477603,2.0778260301767775,0.24693183272538488,19.577329043457897,10.61450540131596,-24.76379602499366,-2.027342333715166,-0.8677136584780076,-7.106475358513791,-2.978666243735894,-6.486949647176656,1.2744093950391209,7.735927393851918,6.274822807143825,-5.777035351135172,-4.802704433249441,3.3675566226450058,-16.170136121002933,5.837127657297653,1.848190255260667,1.5336718669620184,3.296273840675503,-0.47951663955969037,-1.8296062432627636,-3.2805309554148816,0.5876674994373807,-5.367405347673638,-1.2242711465848526,-3.354093244836203,1.9837616409076637,4.354693227404058,-1.0929460122363435,-2.0154772629157147,-0.5779714230189942,-2.010967028743822,-7.362678312519654,1.6140020465372273,-0.5507250866323672,-1.805797198213635,-3.4489540749799903,0.4570707797541841,-4.044686882849626,1.1676032150266393,1.7301367382358361,0.8025430968671626,-1.018286500136552,-4.922441441913491,3.633899230570098,8.366120226198072,-6.033388189962529,-9.787245930306627,7.980788542960054,5.255411324664098,-3.2013134553884255,1.1440317540973515,6.508440381659533,-8.768806541413504,4.258281763845818,-5.116641580268476,0.5391128514248411,18.39494386194466,-2.330873509555753,-0.5694052624422096,9.27238401153134,-5.785095118005669,-4.7217354534388605,3.917931785933878,1.5602481317236592,-0.3247964225798139,3.834868510036493,-2.670586360845457,9.10192453808382,-3.6379919899343287,-1.1187576458530588,1.1395985028740498,-4.291410834585875,4.946041765318743,3.5585428993310124,3.305805813747605,5.138921092156961,3.3234691098349893,1.7262070905702604,0.7612234792321341,-0.4543793339897727,2.8925101202233896,-1.4977056205029107,3.427813204381965,0.04426593018493742,-9.08743608524109,1.5757211858239122,0.5714394911128079,-2.1125423952596263,-1.8513860126897892,8.27998291164341,-5.994339079065376,-3.0389499815596475,3.330521600086274,8.478555773853666,6.688804324377236,-3.6081724901974725,-1.0042116702607087,-7.243184704424761,-0.8363615750022946,-5.045795758895629,-2.614543749506927,2.666457348762985,4.816647197336394,2.2013512630983327,0.38844309335230454,2.0910593227117666,-1.0404758333107325,-1.3235893240984413,1.656826887644366,-2.3165202899922464,-2.222465646172189,2.5685651525307343,-5.847823809938225,0.2427326550136059,0.48545640964834763,5.885692836985694,0.28983439467408045,-0.9369505353335944,-6.722197997923859,0.41626598329319625,0.8915404653243898,2.9002321978409853,1.3823553813354355,-1.693900936933868,-5.244711380166298,-1.1140908887742773,1.7382258659753804,-8.22526938550073,1.4825011809820838,-0.37676135878884404,1.7583709286122584,-3.918886486249275,3.7269544274446518,-6.9506643370910055,-2.0316595313696904,3.4543116781932675,6.40908687765081,-5.644344194948124,4.933433913176449,4.912137172549448,-1.178313327441519,-4.448801764982634,4.899749900145738,2.596717248834991,-4.341666738830745,-0.8700677743761841,0.1979187267119017,0.039287381981735495,-5.1424687418750485,3.2202069014517094,-2.5814244871851546,-2.6803835263855977,3.821338221264208,-4.710309321044948,-1.78113859024596,2.476666468678798,-2.36438342793952,0.29797598960829463,-0.951076782929412,0.9913168855561695,2.8982677423641574,0.1923855880100337,-1.2296043422723955,-1.5468441494905503,-0.6025137269686941,0.8674386217986934,5.330511920852431,-8.708620949052136,4.903482378255188,-0.2938773598651567,-1.0207102755723638,1.0851673765008214,13.258221560765913,-5.0346822043261845,5.007126138817941,0.07343615762261294,-1.1342371788018468,-2.4493937957331204,-0.4302917837362041,2.27065855921851,0.5420744181534073,-0.37275789293467376,0.5706906951828407,-0.14808398566926387,1.1338865847633597,3.2534515880687307,9.713523355007032,-9.677975382213617,-0.26176288033759515,-1.266290278639692,5.273229929070129,0.011026483849580722,1.544437380049874,0.19376312413023783,0.8873042269337003,0.8440220874097957,0.569433267461832,-0.7788258497192894,0.4802455319721167,-2.379870305937036,1.902343171121226,2.581882649649696,-1.3157215541133302,1.5932947257308658,-2.8193783243795987,-1.8319954519560344,-0.3820155176115061,0.7321261261106561,2.363175849465583,3.192158750390333,4.521778821402305,4.118987294808568,40.6360347821586,7.474655674358913,7.995245425069498,-6.586483619519159,2.9662973643046597,1.9376008243276877,4.146036261030881,0.24725440215850117,-0.026860069333815063,31.6989683810371,2.3429953001060775,1.388834194625449,-7.122236886010317,-6.29161815183355,-0.4054256687748327,2.7233326991186626,2.3336495562360016,9.31236942556593,-8.079806215013862,8.01976974433747,-4.830073703953069,-16.56749405132326,-2.2955006705557595,-1.3411694017813918,0.17721912103492213,0.4600801150102137,-2.065282685555642,-1.080099593513893,-84.12514456113799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,Korea,0.330360065124355,0.898,63.60936284051362,50.28341056246179,0.7408270253737295,0.5415023892222209,94.75318028179969,76.76795071684587,499.2958803056801,NA,NA,0.9658511882649733,-1.027422194947554,2.1432659078262564,-5.814574452616649,5.763583527300951,-5.991086029758429,-0.09586214079437431,-8.25155115249219,0.8044365707975162,-4.0156283197219524,3.049960804279847,2.7111514401689667,-0.037629694440049245,-2.1592489750742194,1.5986279344984267,1.6458139541269285,-1.684716583231516,-0.3798607127128378,1.4908878774654921,34.07892989809707,-5.321489020835295,0.6379474101405144,-4.146025710236787,-0.6010307493221734,1.0471554779929138,3.3984301759987288,1.978765343796543,-2.5477688450194336,0.5595883378802514,-1.2401577737348481,1.1896416765897613,19.39357786226955,3.830924644556001,-11.49908655669185,8.267467103392013,1.451229047386635,-2.151655346610283,-1.1774181363616878,1.7540859330352707,-1.7122509483516557,3.8840783386402458,-1.2826435756983932,1.045604825688215,-15.180726791804105,-0.48252251499499615,2.4684166109954817,-2.6448628703759,2.441184818192528,-2.261368173879924,-7.86087786591937,4.124962161904761,-3.2740867176737627,0.6666029916963064,-1.4026443331983054,1.3741566934724811,-20.79667054359557,0.27637391370445674,1.4863762469383681,-11.949744595746711,-3.6728573132065936,4.53333237050484,-6.666648689451784,-1.624201525587021,2.0870956712917152,-6.320123564198164,-3.81585187726365,3.3148438604301105,6.968450232593532,-1.1330728175476115,-7.577983992773473,4.2005825495634745,5.918197129136568,19.903479085543143,-14.904466420269902,7.002580134838027,12.859032563306707,-9.627693922240947,7.187811870274147,2.4316520894554263,1.6440826785682483,-21.320705594397275,-1.7864131924248239,15.373932102445401,-3.131445138157796,-20.590668616954414,-13.761135020832775,-1.0182190966216034,1.1245869975734255,-7.690963899931395,-3.619776187887277,1.6418501647457706,2.991837704968122,11.14681165792035,-8.620073687787183,-7.269796465295711,10.62912412918197,-19.877256466440652,4.4130440688982615,12.718249779195421,-11.240812270792741,-5.726093785789159,-0.9895376281338126,4.726353250614626,1.1727959653968838,4.120215575000591,2.1357391847442666,-5.1167732306598035,1.0071113268772975,2.2372582615035537,0.983718569552795,-2.068067301727407,0.975233224715132,-2.1726642341754654,-7.9555978231209385,-7.851238324896554,-4.983958232048124,5.2704679779209425,-4.220622677621126,-0.4259502844067143,-2.8548771829140684,2.8733743598238997,-5.6449493950104275,0.3183499038215994,4.153573765826457,1.8424017476652523,2.8154797988596796,3.156674211307167,0.2160391996515794,2.196288587942168,-5.283852455097882,15.707911403665173,1.7296415170962256,1.350210281921588,10.765785322379962,4.175993204888687,-1.9548548278285192,-6.3721015230921205,-4.042235851286623,7.195988904823178,19.177783248410844,13.00474857324332,2.1432269703895037,8.746216981734175,-5.318098021384206,-5.588165503681709,4.926164008191218,0.40949902605418215,3.177519994710059,3.094961789566766,0.8494080161574185,4.543646467931927,-2.972272067917048,0.8596275734410583,-0.20735710126823662,7.635179746561304,5.926378698584465,4.030409757881596,3.4174918681163478,-1.3837441199122151,3.2957842640200674,2.0762620573183783,2.1140516069980744,1.864105305489925,3.22279849159613,-0.7774773792846842,-0.6738966659600631,-2.2805823782509784,-12.02901335705128,1.556535197486213,-0.33147754725141965,-4.594362857970923,3.521655652765644,-2.13429260082381,5.133486981156279,4.216955395139478,4.835622809394074,1.064211455790068,8.110326306685979,9.721676648674176,-1.8874834097217552,3.4883945312726867,-7.100654821183429,2.447415463777502,-3.029593223820777,-6.37918925122948,10.832255218224184,5.837594123697883,2.8008029234243477,-0.636817296515663,-15.141334822147284,6.549207653337516,-5.801782295843294,-7.6325623493415105,-2.499738593154883,3.310156549935919,4.327903396864199,-6.197147313912848,5.554464972437117,13.08488694778901,-2.5332405663723314,-0.06443664398564349,-11.597099417376869,-0.6475995854170695,1.805585909271497,-4.206974323740416,2.0716370367199133,-0.309512552606468,-0.1757753417720552,-2.6625348851695563,2.7196060167257285,-6.130238470315798,0.21622862610944676,0.525958197693288,0.3601994047836279,0.6440300210148454,-0.6467863269652213,3.7591983355083105,-11.079424107943803,3.5868733628081504,0.6008486528413028,-4.789099372501014,4.274844251072365,-4.498131323644444,-0.8824437547022927,1.9919636649854788,-10.874707898827113,1.9971821708767623,-0.8861816000936384,-0.35765296378947337,-1.0659001859331003,1.1472902113407029,2.4241728934852733,1.8276868524482515,-2.100452379542751,8.132949930552808,2.0506726920285105,-3.8212820461124166,8.281234387667405,0.844903110612263,-2.2736922842063647,-7.371496985767292,-2.486443952802794,3.3814684722918646,-3.479450870877818,-0.9959380230501799,1.7463176633024882,8.714938720800795,-0.04406038897173876,-1.064477422489278,2.4776986299825396,-9.495511785106283,4.459626042686922,1.1612394461206836,-3.7059262818627685,3.5079714265937234,8.731585480682542,1.1354704628041117,-1.1361044769179842,-4.048036201695355,-1.359040140454182,6.017894822876516,0.5883234829533289,2.7498497013261844,-5.222158632613888,-1.0130943687341538,-0.3184792954251064,1.355564929203752,5.123080401718689,4.087269820783696,-1.2557967296891308,-12.905428234744532,15.909407336219264,NA,-49.57844847639939,5.274396325703717,2.195179610244974,0.5997214983123396,1.019494389488785,0.5358163859990642,-0.26803691131005897,1.8201557989404762,-0.1624165434348281,-0.38525131032387633,-0.19427061375381413,0.25732170661774184,-0.8667120950999481,1.747979825864983,0.49613699129908445,-1.7493158680421874,1.270535059236541,-8.10689914807659,4.252865912558221,5.819740212292833,-1.0237935342628914,-1.8013286244114646,0.381608721056563,2.208386070356374,-8.575345271854479,-2.1039986809388296,4.978696175719959,4.879913335876124,-3.1879488451574773,-3.7375885973533487,-2.9216349191700797,-3.4765530209586673,2.6568730893474157,3.2971506337726297,-0.7983366301338293,NA,-2.2152955153527762,0.6198659754154435,1.5875202675175344,3.0133695372427605,-2.4643865400614717,17.865465779514647,-14.214106956247594,10.310424833716365,-4.029313946617546,0.1074004790870761,3.1509694984150602,2.724129882235088,-4.426379441013676,1.1749032239348334,-131.21410338249294,3.3882884923624665,-3.3961336293555635,3.4207209379517804,-3.44550989892081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,United Kingdom,0.86479612812272,0.907,61.91967432282459,49.08346284410998,0.7661381580780618,0.5746801738887305,96.05045974337158,78.48553587840226,501.9834605775248,NA,NA,NA,-4.375987162305396,-6.096238852330125,-5.342765567604767,5.3023639141510515,-2.0012337003201854,-2.0770857228896547,-13.596790763862122,5.118628781882733,-1.824299436253077,3.2362474559858914,-1.1177801080957048,-15.262760957530034,-4.756150303755407,-4.664515421363946,5.60119040001392,0.11771658118995995,3.8314968670418654,-2.9343969545201034,3.1070119073154285,-0.3540998981187213,-0.6968214386523316,-0.6229005770422589,0.5412272593741629,-0.5245579653109556,9.049441651868705,-1.4493232959653624,-2.737819095692239,2.4522918746890197,-4.940633965743677,4.927435186979163,4.332536421479907,5.26276370307969,-28.601344189451392,-16.442041794684624,3.386094426232723,0.9334515834217201,-2.440268894221706,-0.8170289270227774,1.4254243464504366,-4.583805573787281,0.32893627506499784,0.7999538609712218,-0.23361895475834474,-0.15743557552149828,0.3366033531640059,2.4969760262376623,-1.0657647572355953,0.2824923210698069,-15.213882588767012,3.1599214676676755,2.072700518471628,12.429046944580563,-3.5696252602253917,0.7395071960413795,5.679818311119576,-3.852675983468715,3.0322652050364733,-14.414391440330258,3.451277881778328,2.6193874852728407,-3.9417099988373163,0.27396860848229043,0.713786176872566,-3.3966772828900207,2.3523568996590694,0.6505764726344528,6.7524908077470736,-1.8874722973554168,2.7970971872424157,6.9899025535790225,13.456941009801184,11.587796132187302,-4.711479670540094,0.48763758016206415,3.64314001040345,-1.7202140059550524,1.2345722746175194,-0.11711234856919535,4.152990472136092,-4.669487995820552,-3.7944756380441,37.158353851842904,-8.203705194771057,-1.4926577301977568,3.1879438725247518,-5.366261672569389,-2.1918381079660123,-0.1293853183503635,-0.4651006262641585,-0.13492031283090483,6.0967143339370695,4.803971864312362,-8.500766659404876,-5.219039929844232,5.020207075294053,-14.03443853487504,-6.998315304872225,11.555859874409006,-3.1208055346785857,3.8732004220542424,-1.282992861797782,6.437718059240716,4.66811524449934,-2.491738694337347,-5.433179761130405,3.17217416796486,-0.24444570693053924,-2.227538176156659,6.255426517436975,-2.002833190742653,0.35767993995232505,-1.4252456465550818,0.06849582639109984,-4.223016879768009,-0.5237795791409086,-5.76050046517527,-2.3760619956763933,2.566775483673937,-0.16203277930529594,3.2325170221053425,-3.3270249529074176,1.5539562164219953,5.018791906985009,2.369870027941219,0.5203864744355343,-1.4036876977835975,5.306124680896748,1.5067327222745934,-4.070784264940128,-3.717637221851686,11.859333398852455,0.34272717771484323,4.788689649835715,0.07612015484024759,-3.4660514938968654,-1.0280355223859146,0.5984957358609091,2.5309922496372037,18.734224450241992,2.6394793445065896,-3.2932528594293378,8.727937714876221,-3.2764596184079013,-5.738418133413813,1.582308404453772,-0.937026443011368,3.388361160565534,4.1317601982835885,-4.926927865685436,7.642661096180978,-2.453434272029851,-4.5047389554202155,1.8126599770478526,-0.575170759699749,-0.2403578935698763,3.4162532390409837,3.043497934056952,3.7374166372054587,1.8867736850141787,0.10983340231493138,0.7244333174289777,3.4526138921782863,3.390908133469958,-5.232776176413577,-0.18426136124290549,-3.423197886627815,-5.737251690106353,-8.478052174188024,3.4772255969890056,-8.756087098062146,2.506011016617625,-3.5655996967657444,3.18565604770009,-6.193213225226849,6.943356039386356,5.490227458064329,5.679206213122809,-4.356543794772443,-0.37708124157189604,-4.44100697284519,4.517442704653224,-2.1608733492491856,-7.2909213427480815,5.728768285291502,2.0300974880285154,-2.857137543379559,5.903262125151469,-0.42976963992295353,21.58585208900199,-2.6524883035938007,-4.195392667627621,3.3928681244159096,-5.378254390357247,4.328591062518518,2.71111718007347,-4.03165659106421,3.2949767305933575,-2.880642458101645,2.0284284974000046,-0.6331462143233404,-3.1152801964499175,-0.7088718685827924,2.269027849134268,0.7130975534847693,-0.18392050198343213,-0.08701951960296973,9.156810688988108,-2.615714519449327,-0.048544025550964806,1.1417062021075062,-0.4294947359600329,-0.19791721762625322,2.129240114212332,-2.7391103040234235,1.8750400069666688,-6.869841004100958,1.273842979947327,2.6707302716924834,-4.272297919864336,-4.769617033176503,5.694135478613585,14.460696073617838,-7.731058534267921,-11.604506049236914,-0.9630752614999638,2.7687956731098593,-3.367653623602829,-1.4395698594412134,4.658516197931663,-6.586808070544133,-3.5224144047700388,-0.5766933798912076,1.8235412676527458,-6.899525541178441,2.9066038607517366,3.0074637057485303,-10.047415428972538,2.9378957241352572,0.5696779567167174,4.286177695600914,-4.2388162118393025,3.322179852161298,0.7304787560030757,0.49907885625042864,-2.692833121564432,3.3254548638357897,-0.7257262054589901,-0.4076721692567598,-2.3485123159642307,-6.1420219326913035,5.634955202582129,-3.1738261085739965,0.5418209749198014,0.6156528833541791,-0.7338373735565874,-5.67133262397746,5.705238112197775,2.098554906830128,-2.5602258752198703,4.302561470660979,1.0089577948652613,2.4270656444610714,1.7696350262078668,0.2879630191772747,-3.402261755005485,4.013793214729798,0.1965299523710069,6.041409004973186,11.04868093810165,-15.533522403752588,4.788892310007776,0.6755126797667916,-0.4200873745167953,0.37072132928074997,-9.40583192179338,-1.1311055612353926,3.311426957268489,-0.2645304517316136,1.2633658250255206,0.3503856001539524,-3.1430512557754886,-1.68816089931211,2.475537686737472,0.1424406977783624,-0.16861165377094964,-1.4271712477603133,-2.2349889367156077,-7.577513715046854,0.8327597329088364,0.7909758970190565,1.3118526493916136,-2.5604720836673835,-0.5615601890498956,0.006585615085416936,4.4469890458314945,0.8364272532341821,-2.6279376381217125,-0.4215141130413736,8.451571421785008,2.765151238530057,3.091345725967969,2.013833078614405,0.6002837586418938,4.237266695928397,0.5371339847070229,-0.3348269711000699,-7.18247616656878,2.4712349222579943,-0.6178116004298834,-0.43418032840089504,2.7330347518884803,16.568241350500017,-7.288543141722407,16.55299859270912,-10.27925348184824,-15.6963324732785,4.474858788720232,3.009248630318408,2.081092144274917,-4.119295431564796,-2.1861892662342517,-2.9614607345837705,-107.9425451653864,-1.3309261898063836,1.1708039400226435,-0.5983594503011331,0.5358866598308003,23.822087468962966,52.112995777965146,33.50451122665211,-14.567119967244091,26.214150247384506,NA,NA,NA,NA,NA,NA,NA,NA
