"","group","HDI.x","RMSE_ratio.x","MAE_ratio.x","RMSE_ratio.y","MAE_ratio.y","RMSE.x","MAE.x","corr.x","kendall.x","median_RMSE.x","median_MAE.x","ZlnCHINAGDP.x","HDI.y","RMSE.y","MAE.y","corr.y","kendall.y","median_RMSE.y","median_MAE.y","X.Intercept.","ST001D01T.7","ST001D01T.8","ST001D01T.9","ST001D01T.10","ST001D01T.11","ST004D01T.1","ST004D01T.2","ST005Q01TA","ST006Q01TA..99","ST006Q01TA.1","ST006Q01TA.2","ST006Q02TA..99","ST006Q02TA.1","ST006Q02TA.2","ST007Q01TA","ST008Q01TA..99","ST008Q01TA.1","ST008Q01TA.2","ST008Q02TA..99","ST008Q02TA.1","ST008Q02TA.2","ST011Q01TA..99","ST011Q01TA.1","ST011Q01TA.2","ST011Q03TA..99","ST011Q03TA.1","ST011Q03TA.2","ST011Q04TA..99","ST011Q04TA.1","ST011Q04TA.2","ST011Q05TA..99","ST011Q05TA.1","ST011Q05TA.2","ST011Q06TA..99","ST011Q06TA.1","ST011Q06TA.2","ST011Q07TA..99","ST011Q07TA.1","ST011Q07TA.2","ST011Q08TA..99","ST011Q08TA.1","ST011Q08TA.2","ST011Q09TA..99","ST011Q09TA.1","ST011Q09TA.2","ST011Q10TA..99","ST011Q10TA.1","ST011Q10TA.2","ST011Q11TA..99","ST011Q11TA.1","ST011Q11TA.2","ST011Q12TA..99","ST011Q12TA.1","ST011Q12TA.2","ST011Q16NA..99","ST011Q16NA.1","ST011Q16NA.2","ST011D17TA..99","ST011D17TA.1","ST011D17TA.2","ST011D18TA..99","ST011D18TA.1","ST011D18TA.2","ST011D19TA..99","ST011D19TA.1","ST011D19TA.2","ST012Q01TA","ST012Q02TA","ST012Q05NA","ST012Q06NA","ST012Q07NA","ST012Q08NA","ST012Q09NA","ST013Q01TA","ST019AQ01T..99","ST019AQ01T.1","ST019AQ01T.2","ST019BQ01T..99","ST019BQ01T.1","ST019BQ01T.2","ST019CQ01T..99","ST019CQ01T.1","ST019CQ01T.2","ST021Q01TA","ST022Q01TA..99","ST022Q01TA.1","ST022Q01TA.2","ST126Q01TA","ST118Q01NA","ST118Q02NA","ST118Q03NA","ST118Q04NA","ST118Q05NA","ST119Q01NA","ST119Q02NA","ST119Q03NA","ST119Q04NA","ST119Q05NA","ST121Q01NA","ST121Q02NA","ST121Q03NA","ST082Q01NA","ST082Q02NA","ST082Q03NA","ST082Q08NA","ST082Q09NA","ST082Q12NA","ST082Q13NA","ST082Q14NA","ST059Q01TA","ST059Q02TA","ST059Q03TA","ST060Q01NA","ST061Q01NA","ST062Q01TA","ST062Q02TA","ST062Q03TA","ST071Q01NA","ST071Q02NA","ST071Q03NA","ST071Q04NA","ST071Q05NA","ST097Q01TA","ST097Q02TA","ST097Q03TA","ST097Q04TA","ST097Q05TA","ST098Q01TA","ST098Q02TA","ST098Q03NA","ST098Q05TA","ST098Q06TA","ST098Q07TA","ST098Q08NA","ST098Q09TA","ST098Q10NA","ST100Q01TA","ST100Q02TA","ST100Q03TA","ST100Q04TA","ST100Q05TA","ST092Q01TA","ST092Q02TA","ST092Q04TA","ST092Q05TA","ST092Q08NA","ST092Q09NA","ST093Q01TA","ST093Q03TA","ST093Q04TA","ST093Q05TA","ST093Q06TA","ST093Q07NA","ST093Q08NA","ST094Q01NA","ST094Q02NA","ST094Q03NA","ST094Q04NA","ST094Q05NA","ST095Q04NA","ST095Q07NA","ST095Q08NA","ST095Q13NA","ST095Q15NA","ST113Q01TA","ST113Q02TA","ST113Q03TA","ST113Q04TA","ST129Q01TA","ST129Q02TA","ST129Q03TA","ST129Q04TA","ST129Q05TA","ST129Q06TA","ST129Q07TA","ST129Q08TA","ST131Q01NA","ST131Q03NA","ST131Q04NA","ST131Q06NA","ST131Q08NA","ST131Q11NA","ST146Q01TA","ST146Q02TA","ST146Q03TA","ST146Q04TA","ST146Q05TA","ST146Q06NA","ST146Q07NA","ST146Q08NA","ST146Q09NA","ST076Q01NA..99","ST076Q01NA.1","ST076Q01NA.2","ST076Q02NA..99","ST076Q02NA.1","ST076Q02NA.2","ST076Q03NA..99","ST076Q03NA.1","ST076Q03NA.2","ST076Q04NA..99","ST076Q04NA.1","ST076Q04NA.2","ST076Q05NA..99","ST076Q05NA.1","ST076Q05NA.2","ST076Q06NA..99","ST076Q06NA.1","ST076Q06NA.2","ST076Q07NA..99","ST076Q07NA.1","ST076Q07NA.2","ST076Q08NA..99","ST076Q08NA.1","ST076Q08NA.2","ST076Q09NA..99","ST076Q09NA.1","ST076Q09NA.2","ST076Q10NA..99","ST076Q10NA.1","ST076Q10NA.2","ST076Q11NA..99","ST076Q11NA.1","ST076Q11NA.2","ST078Q01NA..99","ST078Q01NA.1","ST078Q01NA.2","ST078Q02NA..99","ST078Q02NA.1","ST078Q02NA.2","ST078Q03NA..99","ST078Q03NA.1","ST078Q03NA.2","ST078Q04NA..99","ST078Q04NA.1","ST078Q04NA.2","ST078Q05NA..99","ST078Q05NA.1","ST078Q05NA.2","ST078Q06NA..99","ST078Q06NA.1","ST078Q06NA.2","ST078Q07NA..99","ST078Q07NA.1","ST078Q07NA.2","ST078Q08NA..99","ST078Q08NA.1","ST078Q08NA.2","ST078Q09NA..99","ST078Q09NA.1","ST078Q09NA.2","ST078Q10NA..99","ST078Q10NA.1","ST078Q10NA.2","ST078Q11NA..99","ST078Q11NA.1","ST078Q11NA.2","AGE","ISCEDL.2","ISCEDL.3","DISCLISCI","TEACHSUP","IBTEACH","ENVOPT","JOYSCIE","INTBRSCI","INSTSCIE","SCIEEFF","EPIST","SCIEACT","BSMJ","GRADE","IMMIG..99","IMMIG.1","IMMIG.2","IMMIG.3","MISCED","FISCED","HISCED","BMMJ1","BFMJ2","hisei","OUTHOURS","MMINS","LMINS","SMINS","TMINS","ANXTEST","MOTIVAT","COOPERATE","CPSVALUE","PARED","OCOD1.1","OCOD1.2","OCOD1.3","OCOD1.4","OCOD1.5","OCOD1.6","OCOD1.7","OCOD1.8","OCOD1.9","OCOD2.1","OCOD2.2","OCOD2.3","OCOD2.4","OCOD2.5","OCOD2.6","OCOD2.7","OCOD2.8","OCOD2.9","OCOD3.0","OCOD3.1","OCOD3.2","OCOD3.3","OCOD3.4","OCOD3.5","OCOD3.6","OCOD3.7","OCOD3.8","OCOD3.9","HEDRES","HOMEPOS","ICTRES","WEALTH","ESCS","NA_prop","ISCEDD.1","ISCEDD.3","ISCEDO.1","ISCEDO.3","ST001D01T.12","ST001D01T.13","ISCEDD.2","OCOD1.0","OCOD2.0","ST001D01T.96","ISCEDO.2","ISCEDL..99","ISCEDD..99","ISCEDO..99","ISCEDO.4","ISCEDL.4","ISCEDD.4","ZlnCHINAGDP.y","ZIndividualism_comp2","UserVariable","Individualism_meansplit","ZIndividualism_comp3","dScienceScore","dEnjoymentofScience","VAR00019","zIndividualism_Comp4","NoEastAsians","VAR00002","IAT30","lnGDP","GGI","FemaleEconomicParticipation","WomanPoliticalEmpowerment","GINI2014","HDI","GDPpercapita","VAR00008","LgGDP","GNI","GovSpendEdu","VAR00005","WVS5_Individualism","WVS5_Collectivism","WVS5_Comparison","WVS6_Individualism","WVS6_Collectivism","WVS6_Comparison","IAT50","zscoreIAT30","LiberalArtsA","ScienceA","Indi_Hofstede","Indi_Suh","Collectiv_Gelfand","Collectiv_Kashima","Freedom","AvgWVSIndicators","TraditionalSecular","SurvivalSelfExpression","Idiocentrism","Allocentrism","UsingInternet","Enrolment","EducationExpenditure","RDpersonnel","Individualism","PowerDistance","Masculinity","UncertaintyAvoidance","LongOrientation","Indulgence","Tightness_looseness","ImportanceReligion","BelieveinGod","ImportanceGod","VAR00012","Frecode_OCOD3_mean","Mrecode_OCOD3_mean","VAR00018","VAR00017","VAR00016","VAR00015","VAR00014","VAR00013","VAR00011","VAR00010","diff_ScienceScore","diff_EnjoymentofScience","diff_InterestinScience","diff_InstrumentalMotivation","diff_ScienceActivities","diff_ExpectedOccupation","dInterestinScience","dIntruMotivSci","dSciActivities","dExpectedOccupation","dSelfEfficacy","ScienceScore_Mean","FScienceScore_Mean","MScienceScore_Mean","ScienceScore_SD","ScienceScore_Variance","EnjoymentofScience_Mean","FEnjoymentofScience","MEnjoymentofScience","EnjoymentofScience_SD","InterestinScience_Mean","FInterestinScience","MInterestinScience","InterestinScience_SD","InstrumentalMotivation_Mean","FINSTSCIE_mean","MINSTSCIE_mean","INSTSCIE_sd","SCIEACT_mean","FSCIEACT_mean","MSCIEACT_mean","SCIEACT_sd","BSMJ_mean","FBSMJ_mean","MBSMJ_mean","BSMJ_sd","SCIEEFF_mean","SCIEEFF_sd","Male_SCIEEFF_mean","Female_SCIEEFF_mean","VAR00003","ScienceChoice_comp3_mean","ST064Q01NA_mean","ST064Q02NA_mean","ST064Q03NA_mean","EMOSUPS_mean","FEMOSUPS_mean","MEMOSUPS_mean","PERFEED_mean","FPERFEED_mean","MPERFEED_mean","ADINST_mean","FADINST_mean","MADINST_mean","BELONG_mean","MOTIVAT_mean","ANXTEST_mean","DISCLISCI_mean","TEACHSUP_mean","IBTEACH_mean","TDTEACH_mean","EPIST_mean","ADDSCIIN_mean","HADDINST_mean","COMSCSUP_mean","PRESUPP_mean","CURSUPP_mean","EMOSUPP_mean","PQGENSCI_mean","LearningTime_Mean","FLearningTime_Mean","MLearningTime_Mean","LearningTime_SD","LearningTime_Variance","SWB_Mean","SWB_SD","TestAnxiety_Mean","TestAnxiety_SD","SelfEfficacy_Mean","SelfEfficacy_SD","VAR00007","r1","Fr1","Mr1","z1","stdr1","stdz1","r2","z2","r3","r4","r5","r6","r7","r8","r9","r10","r11","beta1","beta2","beta3","beta4","beta5","VAR00006","filter_$","PRE_1","Split_Individualism","Split_LgGDP","LgGDPxIndividualism","VAR00004","ZlgGDP","ZlgGDPplus1_Poor","ZSco01","lnCHINAGDP","ZWV5Comparison","ZIAT30","IATplus1SD","IATminus1SD","ZdScienceScore","ZdEnjoymentofScience","ZdInterestinScience","ZdIntruMotivSci","ZdSciActivities","ZdExpectedOccupation","ZdSelfEfficacy","ZWVS5_Individualism","ZWVS5_Collectivism","ZWVS6_Individualism","ZWVS6_Collectivism","WVS5_INCO_composite","WVS6_INCO_composite","WVS56_INCO_composite","ZWVS56_INCO_composite","ZzIndi_Suh","ZzCollectiv_Gelfand","ZzCollectiv_Kashima","ZzZz01","reverse_ZCollectiv_Gelfand","reverse_ZCollectiv_Kashima","Individualism_comp4","diff_SS","Gender0women1men","Individualismplus1SD_forCollectivism","Individualismminus1SD_forIndividualism","ZzlnGDP","GDPplus1SD_forPoor","GDPminus1SD_forRich","ZGGI","ZqZq01","diff_MathScore","VAR00009","MMINS_mean","LMINS_mean","GenderDiff_Math_allstudents","GenderDiff_Reading_allstudents","GuisoCountries","NosekCountries","ctlGenderDiff_Math_upperhalfSES","ctlGenderDiff_Reading_upperhalfSES","GenderDiff_Math_upperhalfSES","GenderDiff_Reading_upperhalfSES","PV1MATH_sd","PV1READ_sd","dMathScore","dReadingScore","FPV1MATH_mean","FPV1READ_mean","MPV1MATH_mean","MPV1READ_mean","ZlnGDP","ZIndi_Suh","ZCollectiv_Gelfand","reverse_Gelfand","Individualism_comp3","Computer_01_mean","prt_computer_athome_01","ZIndividualism","Individualism_comp2","d_science_career","ST004D01T","Percent_boys_expecting_science_job","Percent_girls_expecting_science_job"
"1","1",0.890583333333333,0.732705458859388,0.72152264119826,0.623393421734388,0.611229494617472,71.1907466530626,56.7996674957449,0.725906403452931,0.529803064620056,97.4502937797221,79.077047940813,0.840074505383015,0.890583333333333,60.3552491271981,47.9268132189763,0.780866433428199,0.583969950578061,97.08616902335,78.6949055511289,477.169435030222,2.26712008316352,-13.3139827111296,-8.14522342250743,1.47939200065312,4.10941925520345,-5.85306580165367,5.82386051907135,-3.52066777472472,-2.74885516739229,-7.56840260552811,4.76131464583402,-1.02834046064696,3.34472364182257,-2.49719056731558,-3.15119747475083,-3.1317854135348,-3.71816679228438,3.53118144845009,-1.30399315067079,3.36156204524756,-2.33442436606293,12.7982551166141,-0.377800136511489,-1.46972741266853,0.963888235215595,-0.483396866197094,-0.320347165090658,5.54115283579942,1.768245934225,-4.7109169743363,0.804334772464094,-2.12298601772452,1.98853631515504,-0.611171537893823,3.71627887307307,-7.44564715227677,-3.44548245113906,3.155577126242,-2.32818509577194,-0.299275059110506,-2.29287018582293,2.1187093734725,-0.126759488850642,1.03155822081282,-0.938193360109849,2.12275293992311,0.0507358108885155,-0.520680036309257,-3.58500230275578,0.326460144909199,0.291275761663218,-5.29194722177364,2.24636574397069,-0.771688902515841,0.810985303612302,-2.8585405067317,2.59658252427872,-1.5711416597939,-0.548816768410337,0.690797197029266,0.0888497899284285,-0.504513066715849,0.914953434989158,-1.99759431076195,-1.21283994240373,1.84739599638845,-3.14853153435498,-1.11449262636808,2.66374007212239,6.05679719645429,-3.74916152015685,-1.96512385873123,4.72327473681618,9.17600584353726,5.06641212325058,-1.67917025737467,-1.67449383289147,0.70547319038333,-1.37765025597892,0.563211598512532,-0.0268404002630009,0.124044218442817,0.205630853236214,-1.92630281441819,39.7108520707065,-0.693024664053613,-6.78134778273941,-1.2470885023083,-3.69459462997164,-3.04156788777838,-2.33320288973945,-4.60581789176171,0.626303815686513,4.4087731295454,4.9666506782183,-7.27971220728183,-3.49585441802317,4.23248578835123,-16.3277562713674,-3.3816788975743,12.2124807253,-0.721449794431104,1.70224659506935,-2.37727192572611,4.96576370953131,0.31297273253324,3.43860897872944,-6.96674796464478,-1.1720811355921,-1.3651734080247,1.59169977774859,4.14774641877234,-0.573659832854215,0.176461771665644,-3.47028809011271,-0.710041124829077,-4.86209519003526,-0.0362245846623016,-0.515845862171305,-4.039567370548,-2.77622202728942,0.690729627153697,1.60842907750484,-1.75320874921279,3.19084557871022,2.69969313723635,0.869455107337484,-1.22604737486644,-0.330173086342992,4.34998286017134,-2.24750631069141,-4.66864826729358,3.89059841408712,6.03586839694411,-0.463630579138963,4.02212160408718,1.2738679552033,-3.28100227044504,0.193228676308238,-1.3422989457258,1.20836469976824,17.3610495750708,2.06059638377118,-6.00494954247157,11.8619966249994,-3.7753888560347,-4.18517757125134,3.90604528913515,-0.244656781511072,2.83846875422014,4.25295586708593,-2.05918472691848,6.82392751044659,-2.89114375678213,-0.387976931287334,1.73507966808157,-1.54597939026564,4.16516055427584,1.30030805589979,2.4900560939788,3.10816849760904,3.2168026106351,2.6874476310623,0.473349297984675,2.64465326610925,3.77053279179985,-3.46630654287605,0.895563670162052,-1.88612079904738,-6.67117660861688,-2.40447880116243,3.46781748092346,-4.96331091733516,-0.641662307916025,-0.287400684194193,-1.68850266668576,-2.82399037779819,3.26279152082006,5.02352283877015,7.07980424305184,-3.37548155540449,-0.168742064518792,-2.07087220132921,2.66491154047155,-5.37814529831595,-2.77173170232372,7.23711104778637,3.97618257063449,0.785518038589964,4.2500682655049,0.689452123016439,5.0232476806593,-0.116430036402809,-1.13613985206174,0.492683792910197,-4.01130836894515,4.2248833644198,2.77036424386978,-2.54576313987108,1.96963815011761,0.777280289698693,-0.683278593966402,0.120140834195714,1.05901749979511,-1.87730744156922,1.20861042558062,-0.416420713397999,-1.36751610260892,1.05096928327619,0.442486659624153,-1.21941518121417,1.38537367172144,0.889770918940167,1.01288595211854,-1.5175866098982,-0.653231118981369,-2.07222798677991,2.27143620592621,-1.84596136749949,-4.18834985479599,4.21697863746645,-3.15895697428693,-3.98237530421362,4.34972907700279,4.74716832110568,-0.984137536575696,-4.49750263159044,2.49647712850538,0.522735377177415,-1.19065491732968,-0.998621756948271,0.195941378877124,-0.667192039935196,-0.18622869011114,2.05967111241397,-1.83041603228797,-0.295995186002102,0.923413643434102,-0.318050237509195,-0.788165977373183,1.6523297362321,-1.5466393753241,1.4467825405093,-1.62796733591713,1.38077919316445,0.1830468461097,1.28862721862075,-5.1710292495967,-1.58693234171174,-0.386073329325399,1.1161907818559,-0.341665069272774,-5.11998475100035,4.51331844754928,-3.76389934343026,-1.10827171787069,2.45035145782636,0.646105034947544,-4.83285552625497,4.69375158749165,0.226939072835234,-2.7316550271858,1.02912855094458,-0.124168691509073,2.96565316049988,-1.33876203678181,0.39713777645628,0.485652466521018,4.9209217340673,2.37735412542587,3.65115629920591,6.54221902971829,-14.6205000870106,2.08888342143963,0.00323286374648743,2.60009986489769,-0.394604884420981,-0.0701857170445013,-0.652852380727169,1.26925033417607,1.47446342045506,0.172949498474843,-0.511045369213002,-0.046227175375159,-1.53909797999703,2.11199899438767,0.996968300091372,-0.388617849442993,0.723609620297857,-1.73554718089482,-3.95818807981832,-0.478901412146279,3.92589841403991,2.73804326297042,2.51485069141106,4.62510489558504,0.391293705038741,8.27916804516405,6.66698829775479,4.78114196825829,-5.55078755735005,3.5411664619321,2.67370230235464,1.87010624646973,2.51322434730963,0.186975164322174,3.92576329860046,1.00623081956009,-0.222023006556507,-5.69082716221709,-1.58168338013343,0.605227091091246,1.97501495591703,-0.162437000971963,5.62058843529464,-7.03608849913599,0.181353368097539,-6.3536830117929,1.20131616218004,0.684877046443781,0.445280986582473,1.36223738034744,-0.237520654639759,-0.159317058396274,0.204270515569062,-129.062221606634,1.01922223738477,-0.322979411551826,5.00433774844154,-4.00790046411303,9.83342133590305,21.9966953895439,13.882099021416,-7.12069844212227,8.99112186139046,-0.547888779823955,-7.41442154813014,-1.1475428001999,-1.2102041084332,-1.38057340104748,1.58030932561057,11.558694519915,1.30276290952566,0.840074505383015,0.391689712244158,NA,0.166666666666667,0.4317038822781,-0.0033666064138363,0.110433195263806,0.166666666666667,0.440175477448551,0.833333333333333,NA,0.339945555555556,10.6347426881247,0.723272727272727,0.720636363636364,0.216909090909091,37.7,0.885583333333333,45963.1166666667,46279.82,4.61861006591349,46948.3333333333,NA,NA,54.4428571428571,48.7535139315714,5.689343211,41.3308571428571,34.3247142857143,-7.69052292785714,0.339945555555556,0.137879491088031,3.44181818181818,4.93,61.8,6.53125,4.73636363636364,0.454545454545455,7.39057833557143,62.2428571428571,0.171428571428571,0.974285714285714,3.2024883674,2.58285714285714,81.2533333333333,7393541.36057778,14.92789,120103.228333333,59.6363636363636,47,58,43.6363636363636,42.9090909090909,48.8181818181818,6,2.37714285714286,1.35333333333333,6.22142857142857,NA,0.295598602843736,0.369001722614516,NA,NA,NA,NA,NA,NA,NA,NA,-0.383932499999997,0.118093833333333,0.245334583333333,-0.00140908333333332,0.3463225,-2.08734675,0.251441156974603,-0.00280961980170096,0.305751394696686,-0.124474773140458,0.153070667891958,496.353660833333,496.528453333333,496.144520833333,97.4280855,9543.8425,0.281005666666667,0.222094833333333,0.340188666666667,1.08922446666667,0.132248166666667,0.0118919166666667,0.2572265,0.983418808333333,0.3908485,0.391891916666667,0.390482833333333,0.943906734795402,0.132991827224529,-0.0354946666666667,0.310827833333333,1.12947804608305,61.8417079138059,62.8464561666667,60.7591094166667,16.1218887491518,0.138776591070915,1.26206878622356,0.236561664524041,0.0441691627586555,NA,1.65914462613659,1.89261663375766,1.64402008671637,1.43387481528529,-0.0350403459655261,-0.0110093179990465,-0.0585147466452146,0.242401228302287,0.140547648133307,0.345492745543063,0.159611326068954,0.177196785307549,0.14046555799871,-0.154971208458753,0.464347495794087,0.215738315737326,0.065,0.2025,0.155833333333333,0.193333333333333,0.144166666666667,2.08092863382914,18.651046292894,-0.233854412135066,0.0618391024260597,-0.143029743367783,0.0180239924477294,0.287878265757712,258.62,253.466666666667,264.1125,158.1485,26764.40720625,-0.154971181818182,0.902731729727273,0.215738166666667,0.965856365583333,0.0082445,1.26206878625,NA,0.308,0.291333333333333,0.322583333333333,NA,NA,NA,0.254333333333333,NA,0.0653636363636364,-0.132916666666667,0.246833333333333,0.127,0.40675,0.28075,0.0606666666666667,0.246833333333333,0.127,0.24475,0.160583333333333,0.160083333333333,0.131833333333333,0.249083333333333,NA,1,0.0445669544161022,0.272727272727273,0.833333333333333,277.23366481053,NA,0.750659202628725,1.75065920262872,0.474814899619284,10.6670413028924,0.188464929535744,0.148520824564447,1.14852082456445,-0.851479175435553,0.000909253097231587,0.429758627384728,0.315652188978727,-0.0727263212705093,-0.256164365946383,0.402966215944726,-0.424280564182811,-0.0531877516938511,-0.415340424797499,0.139557539573804,-0.275696604772476,0.362152673103648,0.415254144346279,0.306350769042203,0.198809014686922,0.483274159795584,-0.332233787372683,-0.312402132922265,0.474814899619284,0.332233787372683,0.312402132922265,0.332927903177634,-0.153070667891958,0,1.44017547744855,-0.559824522551449,0.746476314325539,1.74647631432554,-0.253523685674462,0.0779712905379519,0.106762625123574,3.85071601604875,NA,261.551745336485,253.019231660949,-3.85075,28.1070833333333,0.583333333333333,0.583333333333333,-7.53158333333333,24.0079166666667,-4.4335,28.47425,92.2852597739056,99.8824311345679,0.0463031019162473,-1.00000154051466,488.928574729256,506.187987709178,492.779290745304,478.080882264508,0.735569388177243,0.476037171133593,-0.282355146426522,0.282355146426522,0.342598805461837,0.889661671296244,88.9661671296244,0.447084986566196,0.350915217018986,0.0824893562787548,1,0.046233823553226,0.0291381242248612
